"Date","Case_Status","Case_Count"
"2022-09-06","Active",14632
"2022-09-07","Active",14025
"2022-09-08","Active",13373
"2022-09-09","Active",12949
"2022-09-10","Active",13958
"2022-09-11","Active",12284
"2022-09-12","Active",12970
"2022-09-13","Active",12426
"2022-09-14","Active",14015
"2022-09-15","Active",15340
"2022-09-16","Active",16486
"2022-09-17","Active",17371
"2022-09-18","Active",18393
"2022-09-19","Active",20210
"2022-09-20","Active",21832
"2022-09-21","Active",23481
"2022-09-22","Active",25021
"2022-09-23","Active",26310
"2022-09-24","Active",27223
"2022-09-25","Active",28177
"2022-09-26","Active",29433
"2022-09-27","Active",12961
"2022-09-28","Active",14621
"2022-09-29","Active",16197
"2022-09-30","Active",17643
"2022-10-01","Active",18570
"2022-10-02","Active",19715
"2022-10-03","Active",11728
"2022-10-04","Active",13560
"2022-10-05","Active",15324
"2022-10-06","Active",17061
"2022-10-07","Active",18602
"2022-10-08","Active",19737
"2022-10-09","Active",21117
"2022-10-10","Active",23561
"2022-10-11","Active",25774
"2022-10-12","Active",28103
"2022-10-13","Active",30277
"2022-10-14","Active",32184
"2022-10-15","Active",33653
"2022-10-16","Active",35404
"2022-10-17","Active",17196
"2022-10-18","Active",20120
"2022-10-19","Active",22755
"2022-10-20","Active",25187
"2022-10-21","Active",27382
"2022-10-22","Active",28970
"2022-10-23","Active",30608
"2022-10-24","Active",18743
"2022-10-25","Active",22666
"2022-10-26","Active",26243
"2022-10-27","Active",29414
"2022-10-28","Active",32281
"2022-10-29","Active",34423
"2022-10-30","Active",36819
"2022-10-31","Active",24343
"2022-11-01","Active",27836
"2022-11-02","Active",31165
"2022-11-03","Active",34313
"2022-11-04","Active",37031
"2022-11-05","Active",38954
"2022-11-06","Active",41267
"2022-11-07","Active",24700
"2022-11-08","Active",28270
"2022-11-09","Active",31774
"2022-11-10","Active",34953
"2022-11-11","Active",37728
"2022-11-12","Active",39834
"2022-11-13","Active",42350
"2022-11-14","Active",25850
"2022-11-15","Active",29696
"2022-11-16","Active",33379
"2022-11-17","Active",36252
"2022-11-18","Active",40579
"2022-11-19","Active",42955
"2022-11-20","Active",45610
"2022-11-21","Active",28806
"2022-11-22","Active",33394
"2022-11-23","Active",37697
"2022-11-24","Active",41612
"2022-11-25","Active",45157
"2022-11-26","Active",47871
"2022-11-27","Active",51101
"2022-11-28","Active",33047
"2022-11-29","Active",38954
"2022-11-30","Active",44780
"2022-12-01","Active",49793
"2022-12-02","Active",54336
"2022-12-03","Active",57647
"2022-12-04","Active",61553
"2022-12-05","Active",41997
"2022-12-06","Active",48706
"2022-12-07","Active",55020
"2022-12-08","Active",60624
"2022-12-09","Active",65977
"2022-12-10","Active",69825
"2022-12-11","Active",74557
"2022-12-12","Active",48487
"2022-12-13","Active",55998
"2022-12-14","Active",63084
"2022-12-15","Active",69599
"2022-12-16","Active",74914
"2022-12-17","Active",78740
"2022-12-18","Active",82750
"2022-12-19","Active",49531
"2022-12-20","Active",55662
"2022-12-21","Active",60997
"2022-12-22","Active",65651
"2022-12-23","Active",69700
"2022-12-24","Active",72515
"2022-12-25","Active",74678
"2022-12-26","Active",77933
"2022-12-27","Active",81573
"2022-12-28","Active",86150
"2022-12-29","Active",89968
"2022-12-30","Active",93279
"2022-12-31","Active",95547
"2023-01-01","Active",97417
"2023-01-02","Active",99988
"2023-01-03","Active",103077
"2023-01-04","Active",107463
"2023-01-05","Active",111049
"2023-01-06","Active",114293
"2023-01-07","Active",116640
"2023-01-08","Active",119069
"2023-01-09","Active",25692
"2023-01-10","Active",29203
"2023-01-11","Active",32294
"2023-01-12","Active",35077
"2023-01-13","Active",37510
"2023-01-14","Active",39117
"2023-01-15","Active",40827
"2023-01-16","Active",22178
"2023-01-17","Active",24763
"2023-01-18","Active",27073
"2023-01-19","Active",29021
"2023-01-20","Active",30726
"2023-01-21","Active",31786
"2023-01-22","Active",33018
